dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_retained_rate,clean_suspicious_tail_recovery_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,16,16,325,32,261,12,0.0,0.0,0.09375,0.13451322528568663,0.08100056103189851,0.96
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,19,19,292,29,227,9,0.0,0.0,0.13793103448275862,0.15066947144574053,0.082734463785141,0.9691780821917808
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,21,21,199,19,163,15,0.0,0.0,0.0,0.17262164989929243,0.11552328976264531,0.8190954773869347
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,23,23,184,18,148,11,0.0,0.0,0.0,0.17860344462540528,0.11254011640316594,0.7989130434782609
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,24,24,169,16,135,12,0.0,0.0,0.0,0.17969844125097095,0.11868476167853795,0.7928994082840237
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,1,1,317,31,251,14,0.0,0.0,0.0967741935483871,0.1342109281176016,0.08738075739680488,0.9558359621451105
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,3,3,246,24,199,12,0.0,0.0,0.125,0.1420918270862892,0.09083258276942771,0.9512195121951219
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,4,4,216,21,185,11,0.0,0.0,0.047619047619047616,0.1292663954745102,0.08414679657214057,0.9490740740740741
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,5,5,325,32,261,8,0.0,0.0,0.125,0.1391468846059856,0.07351590769648174,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,6,6,177,17,133,5,0.0,0.0,0.11764705882352941,0.20945672629354464,0.09496130455281486,0.9717514124293786
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,7,7,216,21,175,9,0.0,0.0,0.09523809523809523,0.16236098050725523,0.08826150976050756,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,8,8,238,23,184,16,0.0,0.0,0.21739130434782608,0.15799021319763998,0.11129461299609424,0.9327731092436975
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,10,10,216,21,174,14,0.0,0.0,0.09523809523809523,0.14682884458568574,0.10590820003845654,0.9351851851851852
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,16,16,325,32,261,12,0.0,0.0,0.09375,0.13451322528568663,0.08100056103189851,0.963076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,19,19,292,29,227,9,0.0,0.0,0.13793103448275862,0.15066947144574053,0.082734463785141,0.9691780821917808
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,21,21,199,19,163,15,0.0,0.0,0.05263157894736842,0.17262164989929243,0.11552328976264531,0.9246231155778895
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,23,23,184,18,148,11,0.0,0.0,0.0,0.17860344462540528,0.11254011640316594,0.9347826086956522
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,ablation_hard,24,24,169,16,135,12,0.0,0.0,0.125,0.17969844125097095,0.11868476167853795,0.9230769230769231
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,1,1,317,31,251,14,1.0,1.0,0.16129032258064516,0.1342109281176016,0.08738075739680488,0.8617642971746393
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,3,3,246,24,199,12,1.0,1.0,0.125,0.1420918270862892,0.09083258276942771,0.8655501167063934
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,4,4,216,21,185,11,1.0,1.0,0.09523809523809523,0.1292663954745102,0.08414679657214057,0.8728915756990419
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,5,5,325,32,261,8,1.0,1.0,0.125,0.1391468846059856,0.07351590769648174,0.8689128899078542
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,6,6,177,17,133,5,1.0,1.0,0.17647058823529413,0.20945672629354464,0.09496130455281486,0.8739375959976526
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,7,7,216,21,175,9,1.0,1.0,0.14285714285714285,0.16236098050725523,0.08826150976050756,0.871382150094916
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,8,8,238,23,184,16,1.0,1.0,0.17391304347826086,0.15799021319763998,0.11129461299609424,0.8582626682340233
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,10,10,216,21,174,14,1.0,1.0,0.09523809523809523,0.14682884458568574,0.10590820003845654,0.8626516493648835
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,16,16,325,32,261,12,1.0,1.0,0.0625,0.13451322528568663,0.08100056103189851,0.8652845489835242
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,19,19,292,29,227,9,1.0,1.0,0.1724137931034483,0.15066947144574053,0.082734463785141,0.8663450174042002
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,21,21,199,19,163,15,1.0,1.0,0.10526315789473684,0.17262164989929243,0.11552328976264531,0.867616989352431
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,23,23,184,18,148,11,1.0,1.0,0.05555555555555555,0.17860344462540528,0.11254011640316594,0.866919093714478
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-soft,24,24,169,16,135,12,1.0,1.0,0.1875,0.17969844125097095,0.11868476167853795,0.8653714193024593
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,1,1,317,31,251,14,1.0,0.0,0.12903225806451613,0.1342109281176016,0.08738075739680488,0.8617642971746393
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,3,3,246,24,199,12,1.0,0.0,0.125,0.1420918270862892,0.09083258276942771,0.8655501167063934
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,4,4,216,21,185,11,1.0,0.0,0.047619047619047616,0.1292663954745102,0.08414679657214057,0.8728915756990419
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,5,5,325,32,261,8,1.0,0.0,0.125,0.1391468846059856,0.07351590769648174,0.8689128899078542
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,6,6,177,17,133,5,1.0,0.0,0.11764705882352941,0.20945672629354464,0.09496130455281486,0.8739375959976526
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,7,7,216,21,175,9,1.0,0.0,0.14285714285714285,0.16236098050725523,0.08826150976050756,0.871382150094916
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,8,8,238,23,184,16,1.0,0.0,0.08695652173913043,0.15799021319763998,0.11129461299609424,0.8582626682340233
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,10,10,216,21,174,14,1.0,0.0,0.09523809523809523,0.14682884458568574,0.10590820003845654,0.8626516493648835
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,16,16,325,32,261,12,1.0,0.0,0.0625,0.13451322528568663,0.08100056103189851,0.8652845489835242
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,19,19,292,29,227,9,1.0,0.0,0.20689655172413793,0.15066947144574053,0.082734463785141,0.8663450174042002
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,21,21,199,19,163,15,1.0,0.0,0.05263157894736842,0.17262164989929243,0.11552328976264531,0.867616989352431
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,23,23,184,18,148,11,1.0,0.0,0.0,0.17860344462540528,0.11254011640316594,0.866919093714478
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD-semisup,24,24,169,16,135,12,1.0,0.08333333333333333,0.1875,0.17969844125097095,0.11868476167853795,0.8653714193024593
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,1,1,317,31,251,14,1.0,1.0,0.16129032258064516,0.1342109281176016,0.08738075739680488,0.8617642971746393
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,3,3,246,24,199,12,1.0,1.0,0.125,0.1420918270862892,0.09083258276942771,0.8655501167063934
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,4,4,216,21,185,11,1.0,1.0,0.09523809523809523,0.1292663954745102,0.08414679657214057,0.8728915756990419
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,5,5,325,32,261,8,1.0,1.0,0.125,0.1391468846059856,0.07351590769648174,0.8689128899078542
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,6,6,177,17,133,5,1.0,1.0,0.17647058823529413,0.20945672629354464,0.09496130455281486,0.8739375959976526
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,7,7,216,21,175,9,1.0,1.0,0.14285714285714285,0.16236098050725523,0.08826150976050756,0.871382150094916
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,8,8,238,23,184,16,1.0,1.0,0.17391304347826086,0.15799021319763998,0.11129461299609424,0.8582626682340233
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,10,10,216,21,174,14,1.0,1.0,0.09523809523809523,0.14682884458568574,0.10590820003845654,0.8626516493648835
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,16,16,325,32,261,12,1.0,1.0,0.0625,0.13451322528568663,0.08100056103189851,0.8652845489835242
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,19,19,292,29,227,9,1.0,1.0,0.1724137931034483,0.15066947144574053,0.082734463785141,0.8663450174042002
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,21,21,199,19,163,15,1.0,1.0,0.10526315789473684,0.17262164989929243,0.11552328976264531,0.867616989352431
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,23,23,184,18,148,11,1.0,1.0,0.05555555555555555,0.17860344462540528,0.11254011640316594,0.866919093714478
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,Graph-CoLD,24,24,169,16,135,12,1.0,1.0,0.1875,0.17969844125097095,0.11868476167853795,0.8653714193024593
unsw_nb15,UNSW-NB15,0.4,0,CoLD,1,1,129,9,57,30,0.0,0.0,0.0,0.4616053738075442,0.4449265774159875,0.3023255813953488
unsw_nb15,UNSW-NB15,0.4,0,CoLD,2,2,112,8,49,37,0.0,0.0,0.0,0.5041429526284471,0.5548622580102738,0.25892857142857145
unsw_nb15,UNSW-NB15,0.4,0,CoLD,7,7,678,50,255,82,0.0,0.0,0.64,0.1783570612969073,0.2570451935261886,0.775811209439528
unsw_nb15,UNSW-NB15,0.4,0,CoLD,8,8,73,5,35,29,0.0,0.0,0.0,0.4812959348498628,0.5395064922768193,0.3698630136986301
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,1,1,129,9,57,30,0.0,0.0,0.0,0.4616053738075442,0.4449265774159875,0.627906976744186
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,2,2,112,8,49,37,0.0,0.0,0.0,0.5041429526284471,0.5548622580102738,0.49107142857142855
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,7,7,678,50,255,82,0.0,0.0,0.56,0.1783570612969073,0.2570451935261886,0.7949852507374632
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,8,8,73,5,35,29,0.0,0.0,0.0,0.4812959348498628,0.5395064922768193,0.4931506849315068
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,1,1,129,9,57,30,1.0,0.9666666666666667,0.0,0.4616053738075442,0.4449265774159875,0.7443377865322731
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,2,2,112,8,49,37,1.0,1.0,0.0,0.5041429526284471,0.5548622580102738,0.7144236943690123
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,7,7,678,50,255,82,1.0,0.926829268292683,0.5,0.1783570612969073,0.2570451935261886,0.7452826664133486
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,8,8,73,5,35,29,1.0,1.0,0.0,0.4812959348498628,0.5395064922768193,0.7580023934573993
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,1,1,129,9,57,30,1.0,0.06666666666666667,0.0,0.4616053738075442,0.4449265774159875,0.7443377865322731
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,2,2,112,8,49,37,1.0,0.1891891891891892,0.0,0.5041429526284471,0.5548622580102738,0.7144236943690123
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,7,7,678,50,255,82,1.0,0.4024390243902439,0.52,0.1783570612969073,0.2570451935261886,0.7452826664133486
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,8,8,73,5,35,29,1.0,0.27586206896551724,0.0,0.4812959348498628,0.5395064922768193,0.7580023934573993
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD,1,1,129,9,57,30,1.0,0.9666666666666667,0.0,0.4616053738075442,0.4449265774159875,0.7443377865322731
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD,2,2,112,8,49,37,1.0,1.0,0.0,0.5041429526284471,0.5548622580102738,0.7144236943690123
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD,7,7,678,50,255,82,1.0,0.926829268292683,0.5,0.1783570612969073,0.2570451935261886,0.7452826664133486
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD,8,8,73,5,35,29,1.0,1.0,0.0,0.4812959348498628,0.5395064922768193,0.7580023934573993
unsw_nb15,UNSW-NB15,0.6,0,CoLD,1,1,129,9,77,23,0.0,0.0,0.0,0.26348599442999204,0.34450979482770777,0.4883720930232558
unsw_nb15,UNSW-NB15,0.6,0,CoLD,2,2,112,8,69,21,0.0,0.0,0.0,0.283751199307733,0.41424770221792445,0.42857142857142855
unsw_nb15,UNSW-NB15,0.6,0,CoLD,7,7,678,50,411,83,0.0,0.0,0.3,0.10346349014020889,0.22347575384208676,0.7728613569321534
unsw_nb15,UNSW-NB15,0.6,0,CoLD,8,8,73,5,38,30,0.0,0.0,0.0,0.30341331545862704,0.47830599596009193,0.4520547945205479
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,1,1,129,9,77,23,0.0,0.0,0.0,0.26348599442999204,0.34450979482770777,0.7131782945736435
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,2,2,112,8,69,21,0.0,0.0,0.0,0.283751199307733,0.41424770221792445,0.625
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,7,7,678,50,411,83,0.0,0.0,0.34,0.10346349014020889,0.22347575384208676,0.8185840707964602
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,8,8,73,5,38,30,0.0,0.0,0.0,0.30341331545862704,0.47830599596009193,0.5205479452054794
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,1,1,129,9,77,23,1.0,0.9565217391304348,0.0,0.26348599442999204,0.34450979482770777,0.7347602077190292
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,2,2,112,8,69,21,1.0,1.0,0.125,0.283751199307733,0.41424770221792445,0.6925012844863294
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,7,7,678,50,411,83,1.0,0.9879518072289156,0.34,0.10346349014020889,0.22347575384208676,0.7542802105116367
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,8,8,73,5,38,30,1.0,1.0,0.0,0.30341331545862704,0.47830599596009193,0.6990973402830342
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,1,1,129,9,77,23,1.0,0.13043478260869565,0.0,0.26348599442999204,0.34450979482770777,0.7347602077190292
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,2,2,112,8,69,21,1.0,0.09523809523809523,0.0,0.283751199307733,0.41424770221792445,0.6925012844863294
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,7,7,678,50,411,83,1.0,0.1566265060240964,0.36,0.10346349014020889,0.22347575384208676,0.7542802105116367
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,8,8,73,5,38,30,1.0,0.2,0.0,0.30341331545862704,0.47830599596009193,0.6990973402830342
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD,1,1,129,9,77,23,1.0,0.9565217391304348,0.0,0.26348599442999204,0.34450979482770777,0.7347602077190292
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD,2,2,112,8,69,21,1.0,1.0,0.125,0.283751199307733,0.41424770221792445,0.6925012844863294
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD,7,7,678,50,411,83,1.0,0.9879518072289156,0.34,0.10346349014020889,0.22347575384208676,0.7542802105116367
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD,8,8,73,5,38,30,1.0,1.0,0.0,0.30341331545862704,0.47830599596009193,0.6990973402830342
unsw_nb15,UNSW-NB15,0.8,0,CoLD,1,1,129,9,88,18,0.0,0.0,0.0,0.2081447635376936,0.30423684841834203,0.5736434108527132
unsw_nb15,UNSW-NB15,0.8,0,CoLD,2,2,112,8,95,9,0.0,0.0,0.0,0.16523405415733133,0.3294613510124317,0.6339285714285714
unsw_nb15,UNSW-NB15,0.8,0,CoLD,7,7,678,50,548,75,0.0,0.0,0.0,0.06943057340650492,0.19658470096184455,0.7477876106194691
unsw_nb15,UNSW-NB15,0.8,0,CoLD,8,8,73,5,62,11,0.0,0.0,0.0,0.15041359932434975,0.26402816020345876,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,1,1,129,9,88,18,0.0,0.0,0.0,0.2081447635376936,0.30423684841834203,0.751937984496124
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,2,2,112,8,95,9,0.0,0.0,0.0,0.16523405415733133,0.3294613510124317,0.7053571428571429
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,7,7,678,50,548,75,0.0,0.0,0.02,0.06943057340650492,0.19658470096184455,0.8289085545722714
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,8,8,73,5,62,11,0.0,0.0,0.0,0.15041359932434975,0.26402816020345876,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,1,1,129,9,88,18,1.0,1.0,0.0,0.2081447635376936,0.30423684841834203,0.741525181162198
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,2,2,112,8,95,9,1.0,1.0,0.0,0.16523405415733133,0.3294613510124317,0.7108303761082843
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,7,7,678,50,548,75,1.0,0.9866666666666667,0.06,0.06943057340650492,0.19658470096184455,0.7668412100248598
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,8,8,73,5,62,11,1.0,1.0,0.0,0.15041359932434975,0.26402816020345876,0.7893207150092649
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,1,1,129,9,88,18,1.0,0.2222222222222222,0.0,0.2081447635376936,0.30423684841834203,0.741525181162198
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,2,2,112,8,95,9,1.0,0.1111111111111111,0.0,0.16523405415733133,0.3294613510124317,0.7108303761082843
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,7,7,678,50,548,75,1.0,0.04,0.02,0.06943057340650492,0.19658470096184455,0.7668412100248598
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,8,8,73,5,62,11,1.0,0.18181818181818182,0.0,0.15041359932434975,0.26402816020345876,0.7893207150092649
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD,1,1,129,9,88,18,1.0,1.0,0.0,0.2081447635376936,0.30423684841834203,0.741525181162198
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD,2,2,112,8,95,9,1.0,1.0,0.0,0.16523405415733133,0.3294613510124317,0.7108303761082843
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD,7,7,678,50,548,75,1.0,0.9866666666666667,0.06,0.06943057340650492,0.19658470096184455,0.7668412100248598
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD,8,8,73,5,62,11,1.0,1.0,0.0,0.15041359932434975,0.26402816020345876,0.7893207150092649
unsw_nb15,UNSW-NB15,0.4,1,CoLD,1,1,129,9,46,38,0.0,0.0,0.0,0.4457500398607227,0.49491792815506364,0.26356589147286824
unsw_nb15,UNSW-NB15,0.4,1,CoLD,2,2,112,8,46,35,0.0,0.0,0.0,0.4647772602862211,0.5445796980280896,0.21428571428571427
unsw_nb15,UNSW-NB15,0.4,1,CoLD,7,7,678,50,276,64,0.0,0.0,0.52,0.15551058632490597,0.25450061388407713,0.7743362831858407
unsw_nb15,UNSW-NB15,0.4,1,CoLD,8,8,73,5,28,30,0.0,0.0,0.0,0.4389598005174074,0.5597330227098579,0.2602739726027397
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,1,1,129,9,46,38,0.0,0.0,0.0,0.4457500398607227,0.49491792815506364,0.5503875968992248
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,2,2,112,8,46,35,0.0,0.0,0.0,0.4647772602862211,0.5445796980280896,0.49107142857142855
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,7,7,678,50,276,64,0.0,0.0,0.52,0.15551058632490597,0.25450061388407713,0.7905604719764012
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,8,8,73,5,28,30,0.0,0.0,0.2,0.4389598005174074,0.5597330227098579,0.4657534246575342
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,1,1,129,9,46,38,1.0,1.0,0.0,0.4457500398607227,0.49491792815506364,0.697852740131843
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,2,2,112,8,46,35,1.0,1.0,0.0,0.4647772602862211,0.5445796980280896,0.6866329238898541
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,7,7,678,50,276,64,1.0,0.921875,0.6,0.15551058632490597,0.25450061388407713,0.7379309900371092
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,8,8,73,5,28,30,1.0,1.0,0.0,0.4389598005174074,0.5597330227098579,0.6884720973377858
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,1,1,129,9,46,38,1.0,0.23684210526315788,0.0,0.4457500398607227,0.49491792815506364,0.697852740131843
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,2,2,112,8,46,35,1.0,0.02857142857142857,0.0,0.4647772602862211,0.5445796980280896,0.6866329238898541
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,7,7,678,50,276,64,1.0,0.328125,0.46,0.15551058632490597,0.25450061388407713,0.7379309900371092
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,8,8,73,5,28,30,1.0,0.26666666666666666,0.0,0.4389598005174074,0.5597330227098579,0.6884720973377858
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD,1,1,129,9,46,38,1.0,1.0,0.0,0.4457500398607227,0.49491792815506364,0.697852740131843
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD,2,2,112,8,46,35,1.0,1.0,0.0,0.4647772602862211,0.5445796980280896,0.6866329238898541
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD,7,7,678,50,276,64,1.0,0.921875,0.6,0.15551058632490597,0.25450061388407713,0.7379309900371092
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD,8,8,73,5,28,30,1.0,1.0,0.0,0.4389598005174074,0.5597330227098579,0.6884720973377858
unsw_nb15,UNSW-NB15,0.6,1,CoLD,1,1,129,9,79,23,0.0,0.0,0.0,0.3205510492600176,0.43950008115036826,0.3875968992248062
unsw_nb15,UNSW-NB15,0.6,1,CoLD,2,2,112,8,66,27,0.0,0.0,0.0,0.3556156732789669,0.4826505792679366,0.375
unsw_nb15,UNSW-NB15,0.6,1,CoLD,7,7,678,50,403,84,0.0,0.0,0.34,0.12427991410773427,0.254572036886452,0.7699115044247787
unsw_nb15,UNSW-NB15,0.6,1,CoLD,8,8,73,5,47,16,0.0,0.0,0.0,0.2942116988110318,0.4084798907735441,0.4931506849315068
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,1,1,129,9,79,23,0.0,0.0,0.0,0.3205510492600176,0.43950008115036826,0.5968992248062015
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,2,2,112,8,66,27,0.0,0.0,0.0,0.3556156732789669,0.4826505792679366,0.5446428571428571
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,7,7,678,50,403,84,0.0,0.0,0.36,0.12427991410773427,0.254572036886452,0.7802359882005899
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,8,8,73,5,47,16,0.0,0.0,0.0,0.2942116988110318,0.4084798907735441,0.6301369863013698
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,1,1,129,9,79,23,1.0,1.0,0.0,0.3205510492600176,0.43950008115036826,0.6876990139636969
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,2,2,112,8,66,27,1.0,1.0,0.0,0.3556156732789669,0.4826505792679366,0.6842022415860983
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,7,7,678,50,403,84,1.0,0.9761904761904762,0.4,0.12427991410773427,0.254572036886452,0.7356395783934021
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,8,8,73,5,47,16,1.0,1.0,0.0,0.2942116988110318,0.4084798907735441,0.7269323405545003
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,1,1,129,9,79,23,1.0,0.17391304347826086,0.0,0.3205510492600176,0.43950008115036826,0.6876990139636969
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,2,2,112,8,66,27,1.0,0.2222222222222222,0.125,0.3556156732789669,0.4826505792679366,0.6842022415860983
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,7,7,678,50,403,84,1.0,0.20238095238095238,0.4,0.12427991410773427,0.254572036886452,0.7356395783934021
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,8,8,73,5,47,16,1.0,0.125,0.0,0.2942116988110318,0.4084798907735441,0.7269323405545003
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD,1,1,129,9,79,23,1.0,1.0,0.0,0.3205510492600176,0.43950008115036826,0.6876990139636969
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD,2,2,112,8,66,27,1.0,1.0,0.0,0.3556156732789669,0.4826505792679366,0.6842022415860983
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD,7,7,678,50,403,84,1.0,0.9761904761904762,0.4,0.12427991410773427,0.254572036886452,0.7356395783934021
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD,8,8,73,5,47,16,1.0,1.0,0.0,0.2942116988110318,0.4084798907735441,0.7269323405545003
unsw_nb15,UNSW-NB15,0.8,1,CoLD,1,1,129,9,104,16,0.0,0.0,0.0,0.19314021588156396,0.3649005994204668,0.5813953488372093
