dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_recovery_rate,clean_suspicious_tail_retained_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cicids2017,CICIDS-2017,0.6,2,Graph-CoLD-semisup,10,10,22,9,10,2,0.0,1.0,0.1111111111111111,0.35659098757294655,0.186280775257495,0.8526253573504236
cicids2017,CICIDS-2017,0.8,2,CoLD,1,1,29,12,23,4,0.0,0.0,0.0,0.15757018439410803,0.1533431652848691,0.7931034482758621
cicids2017,CICIDS-2017,0.8,2,CoLD,5,5,78,34,62,5,0.0,0.0,0.0,0.11202285984667264,0.09415361344153036,0.7948717948717948
cicids2017,CICIDS-2017,0.8,2,CoLD,6,6,81,36,68,6,0.0,0.0,0.0,0.09871164831475471,0.09463328334864145,0.8395061728395061
cicids2017,CICIDS-2017,0.8,2,CoLD,9,9,49,37,36,2,0.0,0.0,0.0,0.1260024427623258,0.08463014656493727,0.7346938775510204
cicids2017,CICIDS-2017,0.8,2,CoLD,10,10,22,9,18,2,0.0,0.0,0.0,0.17656555607363875,0.12748564421963346,0.8181818181818182
cicids2017,CICIDS-2017,0.8,2,ablation_hard,1,1,29,12,23,4,0.0,0.0,0.0,0.15757018439410803,0.1533431652848691,0.8620689655172413
cicids2017,CICIDS-2017,0.8,2,ablation_hard,5,5,78,34,62,5,0.0,0.0,0.11764705882352941,0.11202285984667264,0.09415361344153036,0.9358974358974359
cicids2017,CICIDS-2017,0.8,2,ablation_hard,6,6,81,36,68,6,0.0,0.0,0.05555555555555555,0.09871164831475471,0.09463328334864145,0.9259259259259259
cicids2017,CICIDS-2017,0.8,2,ablation_hard,9,9,49,37,36,2,0.0,0.0,0.02702702702702703,0.1260024427623258,0.08463014656493727,0.9591836734693877
cicids2017,CICIDS-2017,0.8,2,ablation_hard,10,10,22,9,18,2,0.0,0.0,0.0,0.17656555607363875,0.12748564421963346,0.9090909090909091
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-soft,1,1,29,12,23,4,1.0,1.0,0.08333333333333333,0.15757018439410803,0.1533431652848691,0.850081256166914
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-soft,5,5,78,34,62,5,1.0,1.0,0.17647058823529413,0.11202285984667264,0.09415361344153036,0.8492166219474065
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-soft,6,6,81,36,68,6,1.0,1.0,0.1111111111111111,0.09871164831475471,0.09463328334864145,0.8488617332432887
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-soft,9,9,49,37,36,2,1.0,1.0,0.13513513513513514,0.1260024427623258,0.08463014656493727,0.8570674491308912
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-soft,10,10,22,9,18,2,1.0,1.0,0.0,0.17656555607363875,0.12748564421963346,0.8733079769229234
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-semisup,1,1,29,12,23,4,0.0,1.0,0.0,0.15757018439410803,0.1533431652848691,0.850081256166914
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-semisup,5,5,78,34,62,5,0.0,1.0,0.11764705882352941,0.11202285984667264,0.09415361344153036,0.8492166219474065
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-semisup,6,6,81,36,68,6,0.0,1.0,0.05555555555555555,0.09871164831475471,0.09463328334864145,0.8488617332432887
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-semisup,9,9,49,37,36,2,0.0,1.0,0.02702702702702703,0.1260024427623258,0.08463014656493727,0.8570674491308912
cicids2017,CICIDS-2017,0.8,2,Graph-CoLD-semisup,10,10,22,9,18,2,0.0,1.0,0.0,0.17656555607363875,0.12748564421963346,0.8733079769229234
cicids2017,CICIDS-2017,0.4,3,CoLD,1,1,29,12,13,5,0.0,0.0,0.0,0.45885798901682645,0.2667900272126118,0.4482758620689655
cicids2017,CICIDS-2017,0.4,3,CoLD,5,5,78,34,24,4,0.0,0.0,0.47058823529411764,0.3448722977105041,0.15452126229843002,0.7948717948717948
cicids2017,CICIDS-2017,0.4,3,CoLD,6,6,81,36,37,5,0.0,0.0,0.0,0.29380825271002153,0.15881331461869067,0.4444444444444444
cicids2017,CICIDS-2017,0.4,3,CoLD,9,9,49,37,20,2,0.0,0.0,0.0,0.36304327497977396,0.15433468010586338,0.40816326530612246
cicids2017,CICIDS-2017,0.4,3,CoLD,10,10,22,9,9,2,0.0,0.0,0.0,0.546284562277474,0.2255033537116449,0.4090909090909091
cicids2017,CICIDS-2017,0.4,3,ablation_hard,1,1,29,12,13,5,0.0,0.0,0.25,0.45885798901682645,0.2667900272126118,0.8275862068965517
cicids2017,CICIDS-2017,0.4,3,ablation_hard,5,5,78,34,24,4,0.0,0.0,0.5588235294117647,0.3448722977105041,0.15452126229843002,0.9487179487179487
cicids2017,CICIDS-2017,0.4,3,ablation_hard,6,6,81,36,37,5,0.0,0.0,0.5277777777777778,0.29380825271002153,0.15881331461869067,0.9259259259259259
cicids2017,CICIDS-2017,0.4,3,ablation_hard,9,9,49,37,20,2,0.0,0.0,0.4594594594594595,0.36304327497977396,0.15433468010586338,0.9591836734693877
cicids2017,CICIDS-2017,0.4,3,ablation_hard,10,10,22,9,9,2,0.0,0.0,0.2222222222222222,0.546284562277474,0.2255033537116449,0.9090909090909091
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-soft,1,1,29,12,13,5,1.0,1.0,0.5,0.45885798901682645,0.2667900272126118,0.8592258729998634
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-soft,5,5,78,34,24,4,1.0,1.0,0.5588235294117647,0.3448722977105041,0.15452126229843002,0.8542424067947044
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-soft,6,6,81,36,37,5,1.0,1.0,0.5,0.29380825271002153,0.15881331461869067,0.843097148998521
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-soft,9,9,49,37,20,2,1.0,1.0,0.4864864864864865,0.36304327497977396,0.15433468010586338,0.8642420002508503
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-soft,10,10,22,9,9,2,1.0,1.0,0.3333333333333333,0.546284562277474,0.2255033537116449,0.8884633823263951
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-semisup,1,1,29,12,13,5,0.0,1.0,0.25,0.45885798901682645,0.2667900272126118,0.8592258729998634
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-semisup,5,5,78,34,24,4,0.0,1.0,0.5294117647058824,0.3448722977105041,0.15452126229843002,0.8542424067947044
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-semisup,6,6,81,36,37,5,0.0,1.0,0.5277777777777778,0.29380825271002153,0.15881331461869067,0.843097148998521
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-semisup,9,9,49,37,20,2,0.0,1.0,0.4864864864864865,0.36304327497977396,0.15433468010586338,0.8642420002508503
cicids2017,CICIDS-2017,0.4,3,Graph-CoLD-semisup,10,10,22,9,9,2,0.0,1.0,0.2222222222222222,0.546284562277474,0.2255033537116449,0.8884633823263951
cicids2017,CICIDS-2017,0.6,3,CoLD,1,1,29,12,15,5,0.0,0.0,0.0,0.33279049306878106,0.2360366652511561,0.5172413793103449
cicids2017,CICIDS-2017,0.6,3,CoLD,5,5,78,34,40,3,0.0,0.0,0.0,0.22591888484295153,0.1393182032539415,0.48717948717948717
cicids2017,CICIDS-2017,0.6,3,CoLD,6,6,81,36,50,4,0.0,0.0,0.0,0.1945126847100407,0.11589186685367485,0.6172839506172839
cicids2017,CICIDS-2017,0.6,3,CoLD,9,9,49,37,35,5,0.0,0.0,0.0,0.19704152043709844,0.15090036760595535,0.7142857142857143
cicids2017,CICIDS-2017,0.6,3,CoLD,10,10,22,9,15,0,0.0,0.0,0.0,0.3212710364086107,0.10977184151937878,0.6818181818181818
cicids2017,CICIDS-2017,0.6,3,ablation_hard,1,1,29,12,15,5,0.0,0.0,0.16666666666666666,0.33279049306878106,0.2360366652511561,0.8275862068965517
cicids2017,CICIDS-2017,0.6,3,ablation_hard,5,5,78,34,40,3,0.0,0.0,0.5294117647058824,0.22591888484295153,0.1393182032539415,0.9358974358974359
cicids2017,CICIDS-2017,0.6,3,ablation_hard,6,6,81,36,50,4,0.0,0.0,0.3611111111111111,0.1945126847100407,0.11589186685367485,0.9506172839506173
cicids2017,CICIDS-2017,0.6,3,ablation_hard,9,9,49,37,35,5,0.0,0.0,0.4864864864864865,0.19704152043709844,0.15090036760595535,0.8979591836734694
cicids2017,CICIDS-2017,0.6,3,ablation_hard,10,10,22,9,15,0,0.0,0.0,0.0,0.3212710364086107,0.10977184151937878,1.0
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-soft,1,1,29,12,15,5,1.0,1.0,0.4166666666666667,0.33279049306878106,0.2360366652511561,0.8343769098067094
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-soft,5,5,78,34,40,3,1.0,1.0,0.47058823529411764,0.22591888484295153,0.1393182032539415,0.8371965211893866
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-soft,6,6,81,36,50,4,1.0,1.0,0.4166666666666667,0.1945126847100407,0.11589186685367485,0.8517286396045465
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-soft,9,9,49,37,35,5,1.0,1.0,0.4864864864864865,0.19704152043709844,0.15090036760595535,0.8485621717734222
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-soft,10,10,22,9,15,0,0.0,0.0,0.1111111111111111,0.3212710364086107,0.10977184151937878,0.8928272708469662
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-semisup,1,1,29,12,15,5,0.0,1.0,0.25,0.33279049306878106,0.2360366652511561,0.8343769098067094
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-semisup,5,5,78,34,40,3,0.0,1.0,0.47058823529411764,0.22591888484295153,0.1393182032539415,0.8371965211893866
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-semisup,6,6,81,36,50,4,0.0,1.0,0.3611111111111111,0.1945126847100407,0.11589186685367485,0.8517286396045465
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-semisup,9,9,49,37,35,5,0.2,1.0,0.4594594594594595,0.19704152043709844,0.15090036760595535,0.8485621717734222
cicids2017,CICIDS-2017,0.6,3,Graph-CoLD-semisup,10,10,22,9,15,0,0.0,0.0,0.1111111111111111,0.3212710364086107,0.10977184151937878,0.8928272708469662
cicids2017,CICIDS-2017,0.8,3,CoLD,1,1,29,12,24,1,0.0,0.0,0.0,0.15162851692591947,0.08208303272547722,0.8275862068965517
cicids2017,CICIDS-2017,0.8,3,CoLD,5,5,78,34,58,4,0.0,0.0,0.0,0.12065071685763537,0.08957322062805506,0.7435897435897436
cicids2017,CICIDS-2017,0.8,3,CoLD,6,6,81,36,70,3,0.0,0.0,0.0,0.0890346090267226,0.06319473940695045,0.8641975308641975
cicids2017,CICIDS-2017,0.8,3,CoLD,9,9,49,37,37,2,0.0,0.0,0.0,0.13202251432039713,0.08683377055301518,0.7551020408163265
cicids2017,CICIDS-2017,0.8,3,CoLD,10,10,22,9,18,2,0.0,0.0,0.0,0.1844872102822194,0.13489566160444705,0.8181818181818182
cicids2017,CICIDS-2017,0.8,3,ablation_hard,1,1,29,12,24,1,0.0,0.0,0.08333333333333333,0.15162851692591947,0.08208303272547722,0.9655172413793104
cicids2017,CICIDS-2017,0.8,3,ablation_hard,5,5,78,34,58,4,0.0,0.0,0.17647058823529413,0.12065071685763537,0.08957322062805506,0.9487179487179487
cicids2017,CICIDS-2017,0.8,3,ablation_hard,6,6,81,36,70,3,0.0,0.0,0.05555555555555555,0.0890346090267226,0.06319473940695045,0.9629629629629629
cicids2017,CICIDS-2017,0.8,3,ablation_hard,9,9,49,37,37,2,0.0,0.0,0.32432432432432434,0.13202251432039713,0.08683377055301518,0.9591836734693877
cicids2017,CICIDS-2017,0.8,3,ablation_hard,10,10,22,9,18,2,0.0,0.0,0.0,0.1844872102822194,0.13489566160444705,0.9090909090909091
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-soft,1,1,29,12,24,1,1.0,1.0,0.25,0.15162851692591947,0.08208303272547722,0.8760364617877229
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-soft,5,5,78,34,58,4,1.0,1.0,0.23529411764705882,0.12065071685763537,0.08957322062805506,0.8524899793507745
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-soft,6,6,81,36,70,3,1.0,1.0,0.05555555555555555,0.0890346090267226,0.06319473940695045,0.8655670830567193
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-soft,9,9,49,37,37,2,1.0,1.0,0.2702702702702703,0.13202251432039713,0.08683377055301518,0.8595318628833135
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-soft,10,10,22,9,18,2,1.0,1.0,0.1111111111111111,0.1844872102822194,0.13489566160444705,0.8746539733363655
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-semisup,1,1,29,12,24,1,0.0,1.0,0.08333333333333333,0.15162851692591947,0.08208303272547722,0.8760364617877229
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-semisup,5,5,78,34,58,4,0.0,1.0,0.17647058823529413,0.12065071685763537,0.08957322062805506,0.8524899793507745
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-semisup,6,6,81,36,70,3,0.0,1.0,0.05555555555555555,0.0890346090267226,0.06319473940695045,0.8655670830567193
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-semisup,9,9,49,37,37,2,0.0,1.0,0.2702702702702703,0.13202251432039713,0.08683377055301518,0.8595318628833135
cicids2017,CICIDS-2017,0.8,3,Graph-CoLD-semisup,10,10,22,9,18,2,0.0,1.0,0.0,0.1844872102822194,0.13489566160444705,0.8746539733363655
cicids2017,CICIDS-2017,0.4,4,CoLD,1,1,29,12,11,4,0.0,0.0,0.0,0.45768184236454057,0.25073838085980965,0.3793103448275862
cicids2017,CICIDS-2017,0.4,4,CoLD,5,5,78,34,34,5,0.0,0.0,0.058823529411764705,0.3221909886159264,0.15914459718706447,0.5769230769230769
cicids2017,CICIDS-2017,0.4,4,CoLD,6,6,82,36,31,7,0.0,0.0,0.19444444444444445,0.3276867572870874,0.18311103457308342,0.6585365853658537
cicids2017,CICIDS-2017,0.4,4,CoLD,9,9,49,37,20,3,0.0,0.0,0.0,0.33487016518514273,0.16919494331013485,0.3877551020408163
cicids2017,CICIDS-2017,0.4,4,CoLD,10,10,22,9,8,2,0.0,0.0,0.0,0.5336927328092543,0.2196253897485043,0.36363636363636365
cicids2017,CICIDS-2017,0.4,4,ablation_hard,1,1,29,12,11,4,0.0,0.0,0.25,0.45768184236454057,0.25073838085980965,0.8620689655172413
cicids2017,CICIDS-2017,0.4,4,ablation_hard,5,5,78,34,34,5,0.0,0.0,0.3235294117647059,0.3221909886159264,0.15914459718706447,0.9358974358974359
cicids2017,CICIDS-2017,0.4,4,ablation_hard,6,6,82,36,31,7,0.0,0.0,0.4166666666666667,0.3276867572870874,0.18311103457308342,0.9024390243902439
cicids2017,CICIDS-2017,0.4,4,ablation_hard,9,9,49,37,20,3,0.0,0.0,0.1891891891891892,0.33487016518514273,0.16919494331013485,0.9183673469387755
cicids2017,CICIDS-2017,0.4,4,ablation_hard,10,10,22,9,8,2,0.0,0.0,0.5555555555555556,0.5336927328092543,0.2196253897485043,0.9090909090909091
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-soft,1,1,29,12,11,4,1.0,1.0,0.25,0.45768184236454057,0.25073838085980965,0.85578057423552
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-soft,5,5,78,34,34,5,1.0,1.0,0.35294117647058826,0.3221909886159264,0.15914459718706447,0.8502326738016739
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-soft,6,6,82,36,31,7,1.0,1.0,0.5,0.3276867572870874,0.18311103457308342,0.833025145860302
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-soft,9,9,49,37,20,3,1.0,1.0,0.5405405405405406,0.33487016518514273,0.16919494331013485,0.8442894325095675
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-soft,10,10,22,9,8,2,1.0,1.0,0.6666666666666666,0.5336927328092543,0.2196253897485043,0.8814720421719588
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-semisup,1,1,29,12,11,4,0.0,1.0,0.25,0.45768184236454057,0.25073838085980965,0.85578057423552
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-semisup,5,5,78,34,34,5,0.0,1.0,0.35294117647058826,0.3221909886159264,0.15914459718706447,0.8502326738016739
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-semisup,6,6,82,36,31,7,0.0,1.0,0.5277777777777778,0.3276867572870874,0.18311103457308342,0.833025145860302
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-semisup,9,9,49,37,20,3,0.0,1.0,0.1891891891891892,0.33487016518514273,0.16919494331013485,0.8442894325095675
cicids2017,CICIDS-2017,0.4,4,Graph-CoLD-semisup,10,10,22,9,8,2,0.0,1.0,0.4444444444444444,0.5336927328092543,0.2196253897485043,0.8814720421719588
cicids2017,CICIDS-2017,0.6,4,CoLD,1,1,29,12,17,3,0.0,0.0,0.0,0.2856016763438826,0.16854631272386894,0.5862068965517241
cicids2017,CICIDS-2017,0.6,4,CoLD,5,5,78,34,51,5,0.0,0.0,0.0,0.19882021159500723,0.13334610085548698,0.6538461538461539
cicids2017,CICIDS-2017,0.6,4,CoLD,6,6,82,36,44,3,0.0,0.0,0.0,0.22209930677436077,0.12643748491858928,0.524390243902439
cicids2017,CICIDS-2017,0.6,4,CoLD,9,9,49,37,28,2,0.0,0.0,0.0,0.21934680815606736,0.11848485573888475,0.5714285714285714
cicids2017,CICIDS-2017,0.6,4,CoLD,10,10,22,9,16,4,0.0,0.0,0.0,0.2801367548630518,0.2164936027994502,0.7272727272727273
cicids2017,CICIDS-2017,0.6,4,ablation_hard,1,1,29,12,17,3,0.0,0.0,0.5,0.2856016763438826,0.16854631272386894,0.896551724137931
cicids2017,CICIDS-2017,0.6,4,ablation_hard,5,5,78,34,51,5,0.0,0.0,0.23529411764705882,0.19882021159500723,0.13334610085548698,0.9358974358974359
cicids2017,CICIDS-2017,0.6,4,ablation_hard,6,6,82,36,44,3,0.0,0.0,0.4166666666666667,0.22209930677436077,0.12643748491858928,0.9512195121951219
cicids2017,CICIDS-2017,0.6,4,ablation_hard,9,9,49,37,28,2,0.0,0.0,0.10810810810810811,0.21934680815606736,0.11848485573888475,0.9591836734693877
cicids2017,CICIDS-2017,0.6,4,ablation_hard,10,10,22,9,16,4,0.0,0.0,0.0,0.2801367548630518,0.2164936027994502,0.8181818181818182
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-soft,1,1,29,12,17,3,1.0,1.0,0.3333333333333333,0.2856016763438826,0.16854631272386894,0.8521570104407852
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-soft,5,5,78,34,51,5,1.0,1.0,0.3235294117647059,0.19882021159500723,0.13334610085548698,0.8454795835729099
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-soft,6,6,82,36,44,3,1.0,1.0,0.4722222222222222,0.22209930677436077,0.12643748491858928,0.8472426350509784
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-soft,9,9,49,37,28,2,1.0,1.0,0.32432432432432434,0.21934680815606736,0.11848485573888475,0.8557587846709883
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-soft,10,10,22,9,16,4,1.0,1.0,0.0,0.2801367548630518,0.2164936027994502,0.8720963595379421
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-semisup,1,1,29,12,17,3,0.0,1.0,0.5,0.2856016763438826,0.16854631272386894,0.8521570104407852
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-semisup,5,5,78,34,51,5,0.0,1.0,0.23529411764705882,0.19882021159500723,0.13334610085548698,0.8454795835729099
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-semisup,6,6,82,36,44,3,0.0,1.0,0.4166666666666667,0.22209930677436077,0.12643748491858928,0.8472426350509784
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-semisup,9,9,49,37,28,2,0.0,1.0,0.10810810810810811,0.21934680815606736,0.11848485573888475,0.8557587846709883
cicids2017,CICIDS-2017,0.6,4,Graph-CoLD-semisup,10,10,22,9,16,4,0.0,1.0,0.0,0.2801367548630518,0.2164936027994502,0.8720963595379421
cicids2017,CICIDS-2017,0.8,4,CoLD,1,1,29,12,24,1,0.0,0.0,0.0,0.14391792932345346,0.0696416044998488,0.8275862068965517
cicids2017,CICIDS-2017,0.8,4,CoLD,5,5,78,34,62,8,0.0,0.0,0.0,0.10544325110701447,0.1218167631416971,0.7948717948717948
cicids2017,CICIDS-2017,0.8,4,CoLD,6,6,82,36,65,3,0.0,0.0,0.0,0.10353599703147238,0.08066415348816264,0.7926829268292683
cicids2017,CICIDS-2017,0.8,4,CoLD,9,9,49,37,38,2,0.0,0.0,0.0,0.10593507974661533,0.08641626217147995,0.7755102040816326
cicids2017,CICIDS-2017,0.8,4,CoLD,10,10,22,9,19,3,0.0,0.0,0.0,0.1420070579201796,0.14302829280127338,0.8636363636363636
cicids2017,CICIDS-2017,0.8,4,ablation_hard,1,1,29,12,24,1,0.0,0.0,0.0,0.14391792932345346,0.0696416044998488,0.9655172413793104
cicids2017,CICIDS-2017,0.8,4,ablation_hard,5,5,78,34,62,8,0.0,0.0,0.08823529411764706,0.10544325110701447,0.1218167631416971,0.8974358974358975
cicids2017,CICIDS-2017,0.8,4,ablation_hard,6,6,82,36,65,3,0.0,0.0,0.05555555555555555,0.10353599703147238,0.08066415348816264,0.9634146341463414
cicids2017,CICIDS-2017,0.8,4,ablation_hard,9,9,49,37,38,2,0.0,0.0,0.02702702702702703,0.10593507974661533,0.08641626217147995,0.9591836734693877
cicids2017,CICIDS-2017,0.8,4,ablation_hard,10,10,22,9,19,3,0.0,0.0,0.0,0.1420070579201796,0.14302829280127338,0.8636363636363636
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-soft,1,1,29,12,24,1,1.0,1.0,0.08333333333333333,0.14391792932345346,0.0696416044998488,0.8759248839010018
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-soft,5,5,78,34,62,8,1.0,1.0,0.058823529411764705,0.10544325110701447,0.1218167631416971,0.831107622495154
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-soft,6,6,82,36,65,3,1.0,1.0,0.05555555555555555,0.10353599703147238,0.08066415348816264,0.8546657298668027
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-soft,9,9,49,37,38,2,1.0,1.0,0.10810810810810811,0.10593507974661533,0.08641626217147995,0.8538433013649239
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-soft,10,10,22,9,19,3,1.0,1.0,0.0,0.1420070579201796,0.14302829280127338,0.8700966471586997
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-semisup,1,1,29,12,24,1,0.0,1.0,0.0,0.14391792932345346,0.0696416044998488,0.8759248839010018
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-semisup,5,5,78,34,62,8,0.0,1.0,0.029411764705882353,0.10544325110701447,0.1218167631416971,0.831107622495154
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-semisup,6,6,82,36,65,3,0.0,1.0,0.027777777777777776,0.10353599703147238,0.08066415348816264,0.8546657298668027
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-semisup,9,9,49,37,38,2,0.0,1.0,0.02702702702702703,0.10593507974661533,0.08641626217147995,0.8538433013649239
cicids2017,CICIDS-2017,0.8,4,Graph-CoLD-semisup,10,10,22,9,19,3,0.0,1.0,0.0,0.1420070579201796,0.14302829280127338,0.8700966471586997
cicids2017,CICIDS-2017,0.4,5,CoLD,1,1,29,12,11,2,0.0,0.0,0.0,0.40822548959192906,0.1639137881812591,0.3793103448275862
cicids2017,CICIDS-2017,0.4,5,CoLD,5,5,78,34,33,4,0.25,0.0,0.058823529411764705,0.28694584422525643,0.18338330592173313,0.44871794871794873
cicids2017,CICIDS-2017,0.4,5,CoLD,6,6,81,36,30,5,0.0,0.0,0.5277777777777778,0.28601508774101797,0.1577874072764997,0.8271604938271605
cicids2017,CICIDS-2017,0.4,5,CoLD,9,9,49,37,21,0,0.0,0.0,0.0,0.2966831588633542,0.10667023560758628,0.42857142857142855
cicids2017,CICIDS-2017,0.4,5,CoLD,10,10,22,9,8,1,0.0,0.0,0.0,0.4751372075012077,0.16800845485515845,0.36363636363636365
cicids2017,CICIDS-2017,0.4,5,ablation_hard,1,1,29,12,11,2,0.0,0.0,0.5833333333333334,0.40822548959192906,0.1639137881812591,0.9310344827586207
cicids2017,CICIDS-2017,0.4,5,ablation_hard,5,5,78,34,33,4,0.25,0.0,0.38235294117647056,0.28694584422525643,0.18338330592173313,0.8974358974358975
cicids2017,CICIDS-2017,0.4,5,ablation_hard,6,6,81,36,30,5,0.0,0.0,0.5555555555555556,0.28601508774101797,0.1577874072764997,0.9259259259259259
cicids2017,CICIDS-2017,0.4,5,ablation_hard,9,9,49,37,21,0,0.0,0.0,0.6216216216216216,0.2966831588633542,0.10667023560758628,1.0
cicids2017,CICIDS-2017,0.4,5,ablation_hard,10,10,22,9,8,1,0.0,0.0,0.3333333333333333,0.4751372075012077,0.16800845485515845,0.9545454545454546
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-soft,1,1,29,12,11,2,1.0,1.0,0.5833333333333334,0.40822548959192906,0.1639137881812591,0.8740838174086762
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-soft,5,5,78,34,33,4,1.0,1.0,0.5588235294117647,0.28694584422525643,0.18338330592173313,0.8185797169294595
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-soft,6,6,81,36,30,5,1.0,1.0,0.5,0.28601508774101797,0.1577874072764997,0.8379505279017844
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-soft,9,9,49,37,21,0,0.0,0.0,0.7567567567567568,0.2966831588633542,0.10667023560758628,0.8724823002076454
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-soft,10,10,22,9,8,1,1.0,1.0,0.3333333333333333,0.4751372075012077,0.16800845485515845,0.8816207139856096
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-semisup,1,1,29,12,11,2,0.0,1.0,0.5833333333333334,0.40822548959192906,0.1639137881812591,0.8740838174086762
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-semisup,5,5,78,34,33,4,0.0,1.0,0.4411764705882353,0.28694584422525643,0.18338330592173313,0.8185797169294595
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-semisup,6,6,81,36,30,5,0.2,1.0,0.5277777777777778,0.28601508774101797,0.1577874072764997,0.8379505279017844
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-semisup,9,9,49,37,21,0,0.0,0.0,0.7297297297297297,0.2966831588633542,0.10667023560758628,0.8724823002076454
cicids2017,CICIDS-2017,0.4,5,Graph-CoLD-semisup,10,10,22,9,8,1,0.0,1.0,0.4444444444444444,0.4751372075012077,0.16800845485515845,0.8816207139856096
cicids2017,CICIDS-2017,0.6,5,CoLD,1,1,29,12,22,1,0.0,0.0,0.0,0.24471638005551977,0.10548010107498434,0.7586206896551724
cicids2017,CICIDS-2017,0.6,5,CoLD,5,5,78,34,50,6,0.0,0.0,0.0,0.21925834646533915,0.1506825717263292,0.6282051282051282
cicids2017,CICIDS-2017,0.6,5,CoLD,6,6,81,36,46,4,0.0,0.0,0.0,0.22648094107602024,0.14866527997640508,0.5432098765432098
cicids2017,CICIDS-2017,0.6,5,CoLD,9,9,49,37,26,3,0.0,0.0,0.0,0.2528607447563897,0.1406752747021846,0.5306122448979592
